name,node,technology,fuel_type,max_power,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,unit_operator,emission_factor,min_power,efficiency,additional_cost,operating_type,ramp_up,ramp_down,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time
Unit_358,40,wind onshore,renewable,28.44556773,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_400,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_359,41,solar pv,renewable,45.02538132,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_401,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_360,41,wind onshore,renewable,38.67272868,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_402,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_361,42,biomass,renewable,23.85572286,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_403,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_362,42,solar pv,renewable,285.6624586,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_404,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_363,42,wind onshore,renewable,307.3061926,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_405,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_364,46,solar pv,renewable,21.33632411,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_406,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_365,48,solar pv,renewable,18.6513553,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_407,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_366,49,biomass,renewable,29.92805487,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_408,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_367,49,solar pv,renewable,33.89826284,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_409,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_368,49,wind onshore,renewable,99.55282553,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_410,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_369,51,solar pv,renewable,26.11099549,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_411,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_370,51,wind onshore,renewable,38.75517797,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_412,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_371,52,solar pv,renewable,38.72962168,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_413,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_372,54,solar pv,renewable,29.11174519,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_414,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_373,55,solar pv,renewable,23.99237846,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_415,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_374,55,wind onshore,renewable,20.60728227,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_416,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_375,56,solar pv,renewable,48.15210311,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_417,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_376,56,wind onshore,renewable,38.01969798,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_418,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_377,59,solar pv,renewable,74.55480856,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_419,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_378,59,wind onshore,renewable,48.66436456,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_420,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_379,60,solar pv,renewable,37.97538782,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_421,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_380,60,wind onshore,renewable,15.25007989,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_422,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_381,61,solar pv,renewable,92.28068525,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_423,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_382,61,wind onshore,renewable,107.7108876,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_424,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_383,62,biomass,renewable,25.10261243,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_425,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_384,62,solar pv,renewable,144.8103491,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_426,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_385,62,wind onshore,renewable,94.52245609,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_427,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_386,63,solar pv,renewable,42.32955538,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_428,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_387,64,solar pv,renewable,36.03071189,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_429,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_388,64,wind onshore,renewable,28.44895022,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_430,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_389,66,solar pv,renewable,96.00351104,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_431,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_390,66,wind onshore,renewable,17.42226612,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_432,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_391,68,solar pv,renewable,179.5011167,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_433,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_392,68,wind onshore,renewable,104.494843,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_434,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_393,69,solar pv,renewable,29.28438486,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_435,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_394,69,wind onshore,renewable,25.73589633,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_436,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_395,70,biomass,renewable,38.64753721,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_437,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_396,70,solar pv,renewable,580.9131852,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_438,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_397,70,wind onshore,renewable,344.0876386,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_439,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_398,71,solar pv,renewable,95.46083314,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_440,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_399,71,wind onshore,renewable,21.42347497,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_441,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_400,72,biomass,renewable,24.4501555,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_442,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_401,72,solar pv,renewable,264.3544886,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_443,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_402,72,wind onshore,renewable,1059.50937,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_444,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_403,75,biomass,renewable,15.20756367,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_445,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_404,75,solar pv,renewable,40.47233182,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_446,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_405,76,biomass,renewable,22.5812749,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_447,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_406,76,solar pv,renewable,537.6569585,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_448,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_407,76,wind onshore,renewable,228.50305,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_449,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_408,78,solar pv,renewable,29.56682309,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_450,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_409,79,solar pv,renewable,32.6729292,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_451,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_410,79,wind onshore,renewable,37.64993129,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_452,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_411,80,solar pv,renewable,26.05389038,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_453,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_412,80,wind onshore,renewable,26.6174126,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_454,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_413,81,solar pv,renewable,17.46089203,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_455,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_414,82,hydro,renewable,21.64069026,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_456,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_415,82,solar pv,renewable,196.668432,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_457,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_416,82,wind onshore,renewable,37.11314837,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_458,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_417,83,biomass,renewable,22.8815896,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_459,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_418,83,solar pv,renewable,85.71297429,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_460,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_419,83,wind onshore,renewable,118.7097348,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_461,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_420,84,solar pv,renewable,32.59628958,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_462,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_421,84,wind onshore,renewable,29.25013118,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_463,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_422,85,solar pv,renewable,176.2675757,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_464,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_423,85,wind onshore,renewable,391.9667109,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_465,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_424,88,solar pv,renewable,47.63701775,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_466,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_425,88,wind onshore,renewable,42.74685972,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_467,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_426,89,solar pv,renewable,26.5000785,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_468,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_427,90,solar pv,renewable,172.4056127,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_469,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_428,90,wind onshore,renewable,177.4917179,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_470,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_429,91,solar pv,renewable,34.18711222,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_471,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_430,92,solar pv,renewable,58.94809939,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_472,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_431,92,wind onshore,renewable,21.65549371,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_473,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_432,94,solar pv,renewable,28.93698038,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_474,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_433,96,solar pv,renewable,29.17104303,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_475,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_434,96,wind onshore,renewable,67.23570686,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_476,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_435,97,solar pv,renewable,126.6934539,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_477,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_436,99,solar pv,renewable,99.30303727,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_478,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_437,101,solar pv,renewable,35.31358319,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_479,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_438,102,solar pv,renewable,28.66876937,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_480,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_439,103,solar pv,renewable,94.67647103,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_481,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_440,104,solar pv,renewable,85.86468329,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_482,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_441,105,solar pv,renewable,81.78698367,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_483,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_442,107,solar pv,renewable,143.7255041,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_484,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_443,107,wind onshore,renewable,331.2698092,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_485,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_444,108,solar pv,renewable,15.8176935,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_486,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_445,109,solar pv,renewable,49.85915061,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_487,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_446,111,solar pv,renewable,18.74784407,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_488,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_447,112,hydro,renewable,17.90336742,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_489,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_448,112,solar pv,renewable,22.21471412,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_490,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_449,113,solar pv,renewable,52.2135579,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_491,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_450,114,solar pv,renewable,288.7693563,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_492,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_451,115,solar pv,renewable,90.6622655,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_493,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_452,116,solar pv,renewable,31.6168845,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_494,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_453,117,biomass,renewable,21.02333933,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_495,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_454,117,solar pv,renewable,168.6727216,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_496,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_455,118,wind offshore,renewable,1001.219974,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_497,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_456,119,biomass,renewable,36.58138923,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_498,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_457,119,solar pv,renewable,151.5115525,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_499,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_458,119,wind onshore,renewable,231.6554956,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_500,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_459,120,solar pv,renewable,75.66564956,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_501,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_460,121,biomass,renewable,36.78459451,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_502,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_461,121,hydro,renewable,147.4586806,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_503,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_462,121,solar pv,renewable,344.6844711,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_504,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_463,123,hydro,renewable,26.70617606,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_505,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_464,123,solar pv,renewable,137.7824295,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_506,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_465,124,hydro,renewable,20.63892558,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_507,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_466,124,solar pv,renewable,48.24346128,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_508,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_467,125,biomass,renewable,17.39704171,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_509,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_468,125,hydro,renewable,69.7396519,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_510,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_469,125,solar pv,renewable,163.0163442,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_511,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_470,127,solar pv,renewable,22.88041388,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_512,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_471,129,solar pv,renewable,40.90998138,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_513,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_472,131,solar pv,renewable,43.58247645,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_514,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_473,132,solar pv,renewable,50.33523436,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_515,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_474,132,wind onshore,renewable,28.70111131,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_516,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_475,133,biomass,renewable,23.04080391,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_517,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_476,133,hydro,renewable,145.0577067,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_518,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_477,133,solar pv,renewable,266.4618187,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_519,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_478,134,hydro,renewable,105.9745665,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_520,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_479,134,solar pv,renewable,55.96391244,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_521,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_480,137,solar pv,renewable,22.03172287,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_522,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_481,139,solar pv,renewable,43.27396123,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_523,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_482,139,wind onshore,renewable,34.79135433,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_524,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_483,141,solar pv,renewable,176.533058,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_525,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_484,141,wind onshore,renewable,141.9288643,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_526,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_485,142,biomass,renewable,29.10136818,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_527,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_486,142,solar pv,renewable,469.7664786,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_528,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_487,142,wind onshore,renewable,625.2679201,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_529,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_488,143,biomass,renewable,22.18295617,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_530,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_489,143,solar pv,renewable,289.0458005,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_531,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_490,143,wind onshore,renewable,232.386742,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_532,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_491,145,solar pv,renewable,86.3335499,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_533,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_492,145,wind onshore,renewable,47.90939598,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_534,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_493,146,wind onshore,renewable,33.77511946,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_535,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_494,147,biomass,renewable,100.5810719,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_536,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_495,147,solar pv,renewable,352.5186652,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_537,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_496,147,wind onshore,renewable,671.0760837,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_538,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_497,150,biomass,renewable,31.04141254,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_539,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_498,150,solar pv,renewable,92.55783596,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_540,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_499,150,wind onshore,renewable,241.7579418,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_541,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_500,151,biomass,renewable,40.17865288,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_542,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_501,151,solar pv,renewable,166.4105766,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_543,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_502,151,wind onshore,renewable,254.4355461,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_544,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_503,152,solar pv,renewable,27.18564499,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_545,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_504,152,wind onshore,renewable,71.00798664,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_546,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_505,153,solar pv,renewable,47.76750198,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_547,0.0,0.0,1.0,0.0,Market,,,,,,,
Unit_506,154,solar pv,renewable,35.51692637,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,operator_548,0.0,0.0,1.0,0.0,Market,,,,,,,
