name,technology,bidding_EOM,bidding_redispatch,bidding_nodal,bidding_DAM,fuel_type,emission_factor,max_power,min_power,efficiency,additional_cost,node,unit_operator,operating_type
Unit_640,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.6,0.32,0.434,5.5,229,operator_640,Market
Unit_641,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.6,0.32,0.434,5.5,229,operator_641,Market
Unit_642,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.3,0.26,0.452,5.5,229,operator_642,Market
Unit_643,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2.2,0.44,0.452,5.5,229,operator_643,Market
Unit_644,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.3,0.66,0.434,5.5,229,operator_644,Market
Unit_645,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.8,0.36,0.448,5.5,229,operator_645,Market
Unit_646,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,28.4,5.68,0.351,5.5,229,operator_646,Market
Unit_647,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,17,3.4,0.398,5.5,229,operator_647,Market
Unit_648,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,255,51,0.441,1.3,229,operator_648,Market
Unit_649,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,435,87,0.414,1.3,229,operator_649,Market
Unit_650,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,843,168.6,0.463,1.3,229,operator_650,Market
Unit_651,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,25.6,5.12,0.33,0,215,operator_651,Market
Unit_652,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,4.3,0.86,0.33,0,215,operator_652,Market
Unit_653,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,4.3,0.86,0.33,0,215,operator_653,Market
Unit_654,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,4.1,0.82,0.33,0,215,operator_654,Market
Unit_655,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,35.5,7.1,0.356,5.5,274,operator_655,Market
Unit_656,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,61.1,12.22,0.431,5.5,274,operator_656,Market
Unit_657,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,77.6,15.52,0.435,5.5,274,operator_657,Market
Unit_658,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,11,2.2,0.403,5.5,274,operator_658,Market
Unit_659,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,47,9.4,0.612,5.5,274,operator_659,Market
Unit_660,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,36.9,7.38,0.409,5.5,274,operator_660,Market
Unit_661,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,53.5,10.7,0.637,5.5,274,operator_661,Market
Unit_662,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,36.9,7.38,0.409,5.5,274,operator_662,Market
Unit_663,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,53.5,10.7,0.637,5.5,274,operator_663,Market
Unit_664,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,36.9,7.38,0.409,5.5,274,operator_664,Market
Unit_665,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,53.5,10.7,0.637,5.5,274,operator_665,Market
Unit_666,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,17.7,3.54,0.402,5.5,275,operator_666,Market
Unit_667,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,27.5,5.5,0.402,5.5,275,operator_667,Market
Unit_668,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3,0.6,0.417,5.5,275,operator_668,Market
Unit_669,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,14.5,2.9,0.417,5.5,275,operator_669,Market
Unit_670,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,7.5,1.5,0.357,5.5,184,operator_670,Market
Unit_671,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,12,2.4,0.38,5.5,184,operator_671,Market
Unit_672,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_672,Market
Unit_673,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_673,Market
Unit_674,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_674,Market
Unit_675,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_675,Market
Unit_676,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_676,Market
Unit_677,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_677,Market
Unit_678,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_678,Market
Unit_679,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_679,Market
Unit_680,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.448,5.5,416,operator_680,Market
Unit_681,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_681,Market
Unit_682,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_682,Market
Unit_683,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_683,Market
Unit_684,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_684,Market
Unit_685,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_685,Market
Unit_686,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_686,Market
Unit_687,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_687,Market
Unit_688,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_688,Market
Unit_689,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.9,0.78,0.439,5.5,416,operator_689,Market
Unit_690,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2.7,0.54,0.47,5.5,171,operator_690,Market
Unit_691,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2.7,0.54,0.471,5.5,171,operator_691,Market
Unit_692,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.469,5.5,354,operator_692,Market
Unit_693,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.469,5.5,354,operator_693,Market
Unit_694,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.5,0.9,0.469,5.5,354,operator_694,Market
Unit_695,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.4,0.68,0.469,5.5,354,operator_695,Market
Unit_696,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.4,0.68,0.469,5.5,354,operator_696,Market
Unit_697,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.4,0.68,0.469,5.5,354,operator_697,Market
Unit_698,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.4,0.68,0.469,5.5,354,operator_698,Market
Unit_699,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,52.5,10.5,0.432,5.5,430,operator_699,Market
Unit_700,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,52.8,10.56,0.432,5.5,430,operator_700,Market
Unit_701,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,97.9,19.58,0.461,5.5,354,operator_701,Market
Unit_702,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,97.9,19.58,0.461,5.5,354,operator_702,Market
Unit_703,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,127.6,25.52,0.562,5.5,354,operator_703,Market
Unit_704,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,146.3,29.26,0.633,5.5,354,operator_704,Market
Unit_705,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,146.3,29.26,0.633,5.5,354,operator_705,Market
Unit_706,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.431,5.5,18,operator_706,Market
Unit_707,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.431,5.5,18,operator_707,Market
Unit_708,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.431,5.5,18,operator_708,Market
Unit_709,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.431,5.5,18,operator_709,Market
Unit_710,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.431,5.5,18,operator_710,Market
Unit_711,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.431,5.5,18,operator_711,Market
Unit_712,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.5,0.3,0.431,5.5,18,operator_712,Market
Unit_713,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.462,5.5,18,operator_713,Market
Unit_714,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.462,5.5,18,operator_714,Market
Unit_715,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.462,5.5,18,operator_715,Market
Unit_716,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.462,5.5,18,operator_716,Market
Unit_717,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.445,5.5,18,operator_717,Market
Unit_718,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.8,0.76,0.445,5.5,18,operator_718,Market
Unit_719,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,35.2,7.04,0.391,5.5,325,operator_719,Market
Unit_720,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,3.7,0.74,0.455,5.5,325,operator_720,Market
Unit_721,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,31,6.2,0.393,5.5,325,operator_721,Market
Unit_722,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,31,6.2,0.393,5.5,325,operator_722,Market
Unit_723,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.2,0.84,0.336,5.5,225,operator_723,Market
Unit_724,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,6.9,1.38,0.336,5.5,225,operator_724,Market
Unit_725,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,26.5,5.3,0.382,5.5,447,operator_725,Market
Unit_726,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,23.8,4.76,0.532,5.5,447,operator_726,Market
Unit_727,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,23.1,4.62,0.532,5.5,447,operator_727,Market
Unit_728,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,5.1,1.02,0.402,5.5,304,operator_728,Market
Unit_729,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,5.1,1.02,0.402,5.5,304,operator_729,Market
Unit_730,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.2,0.24,0.503,5.5,304,operator_730,Market
Unit_731,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.8,0.36,0.356,5.5,304,operator_731,Market
Unit_732,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,891,178.2,0.403,1.65,418,operator_732,Market
Unit_733,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,891,178.2,0.405,1.65,418,operator_733,Market
Unit_734,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,5.5,1.1,0.422,5.5,83,operator_734,Market
Unit_735,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,1.7,0.34,0.471,5.5,83,operator_735,Market
Unit_736,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,9.5,1.9,0.39,1.3,83,operator_736,Market
Unit_737,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,12.5,2.5,0.33,0,83,operator_737,Market
Unit_738,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,14.1,2.82,0.373,1.3,83,operator_738,Market
Unit_739,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,14.4,2.88,0.33,0,83,operator_739,Market
Unit_740,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,11.6,2.32,0.33,0,211,operator_740,Market
Unit_741,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,9.5,1.9,0.354,5.5,116,operator_741,Market
Unit_742,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.8,0.96,0.361,5.5,116,operator_742,Market
Unit_743,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.8,0.96,0.361,5.5,116,operator_743,Market
Unit_744,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,25.4,5.08,0.371,5.5,325,operator_744,Market
Unit_745,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2.6,0.52,0.471,5.5,233,operator_745,Market
Unit_746,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2.6,0.52,0.471,5.5,233,operator_746,Market
Unit_747,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2.6,0.52,0.471,5.5,233,operator_747,Market
Unit_748,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,2.6,0.52,0.471,5.5,233,operator_748,Market
Unit_749,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,17.1,3.42,0.599,5.5,60,operator_749,Market
Unit_750,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,13,2.6,0.372,5.5,7,operator_750,Market
Unit_751,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,13,2.6,0.378,5.5,7,operator_751,Market
Unit_752,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,15.6,3.12,0.396,5.5,18,operator_752,Market
Unit_753,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,39.5,7.9,0.366,5.5,18,operator_753,Market
Unit_754,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,38.8,7.76,0.366,5.5,18,operator_754,Market
Unit_755,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,53,10.6,0.566,5.5,18,operator_755,Market
Unit_756,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,53,10.6,0.566,5.5,18,operator_756,Market
Unit_757,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,18.8,3.76,0.33,0,18,operator_757,Market
Unit_758,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,383,76.6,0.356,5.5,390,operator_758,Market
Unit_759,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,387,77.4,0.358,5.5,390,operator_759,Market
Unit_760,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,53,10.6,0.44,5.5,390,operator_760,Market
Unit_761,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,8.8,1.76,0.471,5.5,170,operator_761,Market
Unit_762,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,21.5,4.3,0.401,5.5,170,operator_762,Market
Unit_763,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,21.1,4.22,0.33,0,170,operator_763,Market
Unit_764,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,40.4,8.08,0.33,0,170,operator_764,Market
Unit_765,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,10,2,0.334,5.5,174,operator_765,Market
Unit_766,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,12,2.4,0.331,5.5,174,operator_766,Market
Unit_767,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,2,0.4,0.329,5.5,174,operator_767,Market
Unit_768,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,18.5,3.7,0.401,1.3,288,operator_768,Market
Unit_769,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,4.9,0.98,0.363,5.5,215,operator_769,Market
Unit_770,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,12.1,2.42,0.364,5.5,215,operator_770,Market
Unit_771,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Hard coal,0.3,54,10.8,0.404,1.3,432,operator_771,Market
Unit_772,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,16.8,3.36,0.33,0,432,operator_772,Market
Unit_773,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Waste,0,2.1,0.42,0.33,0,432,operator_773,Market
Unit_774,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,87,17.4,0.307,5.5,416,operator_774,Market
Unit_775,Combined cycle,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,14.5,2.9,0.52,5.5,265,operator_775,Market
Unit_776,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,9.2,1.84,0.317,1.65,265,operator_776,Market
Unit_777,Steam turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Lignite,0.4,9.8,1.96,0.352,1.65,265,operator_777,Market
Unit_778,Gas turbine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,90,18,0.39,5.5,398,operator_778,Market
Unit_779,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,3.8,0.76,0.411,5.5,487,operator_779,Market
Unit_780,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,3.8,0.76,0.413,5.5,487,operator_780,Market
Unit_781,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Oil,0.25,3.8,0.76,0.418,5.5,487,operator_781,Market
Unit_782,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,1.9,0.38,0.466,5.5,58,operator_782,Market
Unit_783,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.2,2.04,0.471,5.5,58,operator_783,Market
Unit_784,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.2,2.04,0.471,5.5,58,operator_784,Market
Unit_785,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.2,2.04,0.471,5.5,58,operator_785,Market
Unit_786,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.2,2.04,0.471,5.5,58,operator_786,Market
Unit_787,Combustion Engine,naive_eom,naive_redispatch,naive_eom,flexable_eom_block,Natural gas,0.2,10.2,2.04,0.471,5.5,58,operator_787,Market
