name,technology,bidding_EOM,bidding_redispatch,fuel_type,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_costs,warm_start_costs,cold_start_costs,min_operating_time,min_down_time,node,unit_operator,operating_type,,,,,
Unit_845,wind onshore,naive_eom,naive_redispatch,renewable,0,1503.726593,0,1,,,1,0,0,0,0,0,162,pp_operator_845,Market,,,,,
Unit_846,solar pv,naive_eom,naive_redispatch,renewable,0,136.1008034,0,1,,,1,0,0,0,0,0,167,pp_operator_846,Market,,,,,
Unit_847,solar pv,naive_eom,naive_redispatch,renewable,0,669.2849947,0,1,,,1,0,0,0,0,0,192,pp_operator_847,Market,,,,,
Unit_848,solar pv,naive_eom,naive_redispatch,renewable,0,457.2253666,0,1,,,1,0,0,0,0,0,150,pp_operator_848,Market,,,,,
Unit_849,solar pv,naive_eom,naive_redispatch,renewable,0,1806.356766,0,1,,,1,0,0,0,0,0,54,pp_operator_849,Market,,,,,
Unit_850,wind onshore,naive_eom,naive_redispatch,renewable,0,149.9012463,0,1,,,1,0,0,0,0,0,54,pp_operator_850,Market,,,,,
Unit_851,solar pv,naive_eom,naive_redispatch,renewable,0,3846.484351,0,1,,,1,0,0,0,0,0,117,pp_operator_851,Market,,,,,
Unit_852,wind onshore,naive_eom,naive_redispatch,renewable,0,2125.051523,0,1,,,1,0,0,0,0,0,117,pp_operator_852,Market,,,,,
Unit_853,solar pv,naive_eom,naive_redispatch,renewable,0,4512.813374,0,1,,,1,0,0,0,0,0,119,pp_operator_853,Market,,,,,
Unit_854,wind onshore,naive_eom,naive_redispatch,renewable,0,1509.335198,0,1,,,1,0,0,0,0,0,119,pp_operator_854,Market,,,,,
Unit_855,solar pv,naive_eom,naive_redispatch,renewable,0,3536.455499,0,1,,,1,0,0,0,0,0,83,pp_operator_855,Market,,,,,
Unit_856,wind onshore,naive_eom,naive_redispatch,renewable,0,1476.912387,0,1,,,1,0,0,0,0,0,83,pp_operator_856,Market,,,,,
Unit_857,solar pv,naive_eom,naive_redispatch,renewable,0,1670.99484,0,1,,,1,0,0,0,0,0,126,pp_operator_857,Market,,,,,
Unit_858,wind onshore,naive_eom,naive_redispatch,renewable,0,844.7706428,0,1,,,1,0,0,0,0,0,126,pp_operator_858,Market,,,,,
Unit_859,solar pv,naive_eom,naive_redispatch,renewable,0,1539.28363,0,1,,,1,0,0,0,0,0,181,pp_operator_859,Market,,,,,
Unit_860,wind onshore,naive_eom,naive_redispatch,renewable,0,859.8384761,0,1,,,1,0,0,0,0,0,181,pp_operator_860,Market,,,,,
Unit_861,solar pv,naive_eom,naive_redispatch,renewable,0,1000.804415,0,1,,,1,0,0,0,0,0,45,pp_operator_861,Market,,,,,
Unit_862,wind onshore,naive_eom,naive_redispatch,renewable,0,735.518857,0,1,,,1,0,0,0,0,0,45,pp_operator_862,Market,,,,,
Unit_863,solar pv,naive_eom,naive_redispatch,renewable,0,3214.848453,0,1,,,1,0,0,0,0,0,61,pp_operator_863,Market,,,,,
Unit_864,wind onshore,naive_eom,naive_redispatch,renewable,0,1387.067013,0,1,,,1,0,0,0,0,0,61,pp_operator_864,Market,,,,,
Unit_865,solar pv,naive_eom,naive_redispatch,renewable,0,328.00515,0,1,,,1,0,0,0,0,0,10,pp_operator_865,Market,,,,,
Unit_866,solar pv,naive_eom,naive_redispatch,renewable,0,1503.131552,0,1,,,1,0,0,0,0,0,10,pp_operator_866,Market,,,,,
Unit_867,wind onshore,naive_eom,naive_redispatch,renewable,0,1159.256792,0,1,,,1,0,0,0,0,0,10,pp_operator_867,Market,,,,,
Unit_868,solar pv,naive_eom,naive_redispatch,renewable,0,3278.752058,0,1,,,1,0,0,0,0,0,110,pp_operator_868,Market,,,,,
Unit_869,wind onshore,naive_eom,naive_redispatch,renewable,0,2074.674023,0,1,,,1,0,0,0,0,0,110,pp_operator_869,Market,,,,,
Unit_870,solar pv,naive_eom,naive_redispatch,renewable,0,2082.157384,0,1,,,1,0,0,0,0,0,116,pp_operator_870,Market,,,,,
Unit_871,wind onshore,naive_eom,naive_redispatch,renewable,0,1225.112805,0,1,,,1,0,0,0,0,0,116,pp_operator_871,Market,,,,,
Unit_872,solar pv,naive_eom,naive_redispatch,renewable,0,3254.807302,0,1,,,1,0,0,0,0,0,198,pp_operator_872,Market,,,,,
Unit_873,wind onshore,naive_eom,naive_redispatch,renewable,0,2629.517669,0,1,,,1,0,0,0,0,0,198,pp_operator_873,Market,,,,,
Unit_874,solar pv,naive_eom,naive_redispatch,renewable,0,1241.014989,0,1,,,1,0,0,0,0,0,59,pp_operator_874,Market,,,,,
Unit_875,wind onshore,naive_eom,naive_redispatch,renewable,0,652.8959378,0,1,,,1,0,0,0,0,0,59,pp_operator_875,Market,,,,,
Unit_876,solar pv,naive_eom,naive_redispatch,renewable,0,1950.292323,0,1,,,1,0,0,0,0,0,122,pp_operator_876,Market,,,,,
Unit_877,wind onshore,naive_eom,naive_redispatch,renewable,0,83.43452895,0,1,,,1,0,0,0,0,0,122,pp_operator_877,Market,,,,,
Unit_878,solar pv,naive_eom,naive_redispatch,renewable,0,1343.615246,0,1,,,1,0,0,0,0,0,179,pp_operator_878,Market,,,,,
Unit_879,wind onshore,naive_eom,naive_redispatch,renewable,0,916.8710546,0,1,,,1,0,0,0,0,0,179,pp_operator_879,Market,,,,,
Unit_880,solar pv,naive_eom,naive_redispatch,renewable,0,3043.996173,0,1,,,1,0,0,0,0,0,194,pp_operator_880,Market,,,,,
Unit_881,wind onshore,naive_eom,naive_redispatch,renewable,0,3653.479883,0,1,,,1,0,0,0,0,0,194,pp_operator_881,Market,,,,,
Unit_882,solar pv,naive_eom,naive_redispatch,renewable,0,761.7669756,0,1,,,1,0,0,0,0,0,29,pp_operator_882,Market,,,,,
Unit_883,solar pv,naive_eom,naive_redispatch,renewable,0,655.5024028,0,1,,,1,0,0,0,0,0,157,pp_operator_883,Market,,,,,
Unit_884,solar pv,naive_eom,naive_redispatch,renewable,0,2102.319721,0,1,,,1,0,0,0,0,0,174,pp_operator_884,Market,,,,,
Unit_885,wind onshore,naive_eom,naive_redispatch,renewable,0,746.5827589,0,1,,,1,0,0,0,0,0,174,pp_operator_885,Market,,,,,
Unit_886,solar pv,naive_eom,naive_redispatch,renewable,0,538.978651,0,1,,,1,0,0,0,0,0,49,pp_operator_886,Market,,,,,
Unit_887,solar pv,naive_eom,naive_redispatch,renewable,0,1956.778791,0,1,,,1,0,0,0,0,0,186,pp_operator_887,Market,,,,,
Unit_888,wind onshore,naive_eom,naive_redispatch,renewable,0,664.9405916,0,1,,,1,0,0,0,0,0,186,pp_operator_888,Market,,,,,
Unit_889,solar pv,naive_eom,naive_redispatch,renewable,0,467.0500748,0,1,,,1,0,0,0,0,0,158,pp_operator_889,Market,,,,,
Unit_890,solar pv,naive_eom,naive_redispatch,renewable,0,822.9115867,0,1,,,1,0,0,0,0,0,68,pp_operator_890,Market,,,,,
Unit_891,wind onshore,naive_eom,naive_redispatch,renewable,0,173.1052321,0,1,,,1,0,0,0,0,0,68,pp_operator_891,Market,,,,,
Unit_892,solar pv,naive_eom,naive_redispatch,renewable,0,2211.781467,0,1,,,1,0,0,0,0,0,191,pp_operator_892,Market,,,,,
Unit_893,wind onshore,naive_eom,naive_redispatch,renewable,0,264.3082256,0,1,,,1,0,0,0,0,0,191,pp_operator_893,Market,,,,,
Unit_894,solar pv,naive_eom,naive_redispatch,renewable,0,1460.761665,0,1,,,1,0,0,0,0,0,88,pp_operator_894,Market,,,,,
Unit_895,wind onshore,naive_eom,naive_redispatch,renewable,0,76.50569427,0,1,,,1,0,0,0,0,0,88,pp_operator_895,Market,,,,,
Unit_896,solar pv,naive_eom,naive_redispatch,renewable,0,1155.406388,0,1,,,1,0,0,0,0,0,49,pp_operator_896,Market,,,,,
Unit_897,solar pv,naive_eom,naive_redispatch,renewable,0,635.7354226,0,1,,,1,0,0,0,0,0,195,pp_operator_897,Market,,,,,
Unit_898,wind onshore,naive_eom,naive_redispatch,renewable,0,317.9924009,0,1,,,1,0,0,0,0,0,195,pp_operator_898,Market,,,,,
Unit_899,solar pv,naive_eom,naive_redispatch,renewable,0,1293.55516,0,1,,,1,0,0,0,0,0,93,pp_operator_899,Market,,,,,
Unit_900,wind onshore,naive_eom,naive_redispatch,renewable,0,56.8032043,0,1,,,1,0,0,0,0,0,93,pp_operator_900,Market,,,,,
Unit_901,solar pv,naive_eom,naive_redispatch,renewable,0,1093.177871,0,1,,,1,0,0,0,0,0,93,pp_operator_901,Market,,,,,
Unit_902,solar pv,naive_eom,naive_redispatch,renewable,0,2349.040045,0,1,,,1,0,0,0,0,0,135,pp_operator_902,Market,,,,,
Unit_903,wind onshore,naive_eom,naive_redispatch,renewable,0,141.3028559,0,1,,,1,0,0,0,0,0,135,pp_operator_903,Market,,,,,
Unit_904,solar pv,naive_eom,naive_redispatch,renewable,0,1825.876029,0,1,,,1,0,0,0,0,0,159,pp_operator_904,Market,,,,,
Unit_905,wind onshore,naive_eom,naive_redispatch,renewable,0,747.3284321,0,1,,,1,0,0,0,0,0,159,pp_operator_905,Market,,,,,
Unit_906,solar pv,naive_eom,naive_redispatch,renewable,0,287.4025073,0,1,,,1,0,0,0,0,0,98,pp_operator_906,Market,,,,,
Unit_907,solar pv,naive_eom,naive_redispatch,renewable,0,1063.551408,0,1,,,1,0,0,0,0,0,49,pp_operator_907,Market,,,,,
Unit_908,solar pv,naive_eom,naive_redispatch,renewable,0,1414.502212,0,1,,,1,0,0,0,0,0,158,pp_operator_908,Market,,,,,
Unit_909,solar pv,naive_eom,naive_redispatch,renewable,0,2045.919233,0,1,,,1,0,0,0,0,0,135,pp_operator_909,Market,,,,,
Unit_910,wind onshore,naive_eom,naive_redispatch,renewable,0,66.66068038,0,1,,,1,0,0,0,0,0,135,pp_operator_910,Market,,,,,
Unit_911,solar pv,naive_eom,naive_redispatch,renewable,0,1162.27789,0,1,,,1,0,0,0,0,0,158,pp_operator_911,Market,,,,,
Unit_912,wind onshore,naive_eom,naive_redispatch,renewable,0,379.1221412,0,1,,,1,0,0,0,0,0,158,pp_operator_912,Market,,,,,
Unit_913,solar pv,naive_eom,naive_redispatch,renewable,0,1858.669003,0,1,,,1,0,0,0,0,0,82,pp_operator_913,Market,,,,,
Unit_914,wind onshore,naive_eom,naive_redispatch,renewable,0,109.809836,0,1,,,1,0,0,0,0,0,82,pp_operator_914,Market,,,,,
Unit_915,solar pv,naive_eom,naive_redispatch,renewable,0,1821.613427,0,1,,,1,0,0,0,0,0,93,pp_operator_915,Market,,,,,
Unit_916,solar pv,naive_eom,naive_redispatch,renewable,0,1703.707707,0,1,,,1,0,0,0,0,0,136,pp_operator_916,Market,,,,,
Unit_917,wind onshore,naive_eom,naive_redispatch,renewable,0,611.8300977,0,1,,,1,0,0,0,0,0,136,pp_operator_917,Market,,,,,
Unit_918,solar pv,naive_eom,naive_redispatch,renewable,0,1449.142637,0,1,,,1,0,0,0,0,0,180,pp_operator_918,Market,,,,,
Unit_919,wind onshore,naive_eom,naive_redispatch,renewable,0,478.5948161,0,1,,,1,0,0,0,0,0,180,pp_operator_919,Market,,,,,
Unit_920,solar pv,naive_eom,naive_redispatch,renewable,0,129.9944399,0,1,,,1,0,0,0,0,0,171,pp_operator_920,Market,,,,,
Unit_921,wind onshore,naive_eom,naive_redispatch,renewable,0,77.79501786,0,1,,,1,0,0,0,0,0,171,pp_operator_921,Market,,,,,
Unit_922,solar pv,naive_eom,naive_redispatch,renewable,0,858.9334199,0,1,,,1,0,0,0,0,0,75,pp_operator_922,Market,,,,,
Unit_923,wind onshore,naive_eom,naive_redispatch,renewable,0,93.37541387,0,1,,,1,0,0,0,0,0,75,pp_operator_923,Market,,,,,
Unit_924,solar pv,naive_eom,naive_redispatch,renewable,0,1833.524994,0,1,,,1,0,0,0,0,0,29,pp_operator_924,Market,,,,,
Unit_925,solar pv,naive_eom,naive_redispatch,renewable,0,280.9662833,0,1,,,1,0,0,0,0,0,29,pp_operator_925,Market,,,,,
Unit_926,solar pv,naive_eom,naive_redispatch,renewable,0,399.882906,0,1,,,1,0,0,0,0,0,82,pp_operator_926,Market,,,,,
Unit_927,solar pv,naive_eom,naive_redispatch,renewable,0,2606.698815,0,1,,,1,0,0,0,0,0,127,pp_operator_927,Market,,,,,
Unit_928,wind offshore,naive_eom,naive_redispatch,renewable,0,4244.380371,0,1,,,1,0,0,0,0,0,127,pp_operator_928,Market,,,,,
Unit_929,wind onshore,naive_eom,naive_redispatch,renewable,0,3453.760434,0,1,,,1,0,0,0,0,0,127,pp_operator_929,Market,,,,,
Unit_930,solar pv,naive_eom,naive_redispatch,renewable,0,2275.217794,0,1,,,1,0,0,0,0,0,52,pp_operator_930,Market,,,,,
Unit_931,wind onshore,naive_eom,naive_redispatch,renewable,0,421.0769905,0,1,,,1,0,0,0,0,0,52,pp_operator_931,Market,,,,,
Unit_932,solar pv,naive_eom,naive_redispatch,renewable,0,2649.053819,0,1,,,1,0,0,0,0,0,13,pp_operator_932,Market,,,,,
Unit_933,wind onshore,naive_eom,naive_redispatch,renewable,0,2326.19116,0,1,,,1,0,0,0,0,0,13,pp_operator_933,Market,,,,,
Unit_934,solar pv,naive_eom,naive_redispatch,renewable,0,5982.222923,0,1,,,1,0,0,0,0,0,190,pp_operator_934,Market,,,,,
Unit_935,wind onshore,naive_eom,naive_redispatch,renewable,0,425.7476849,0,1,,,1,0,0,0,0,0,190,pp_operator_935,Market,,,,,
Unit_936,solar pv,naive_eom,naive_redispatch,renewable,0,1497.340168,0,1,,,1,0,0,0,0,0,89,pp_operator_936,Market,,,,,
Unit_937,wind onshore,naive_eom,naive_redispatch,renewable,0,319.9245207,0,1,,,1,0,0,0,0,0,89,pp_operator_937,Market,,,,,
Unit_938,solar pv,naive_eom,naive_redispatch,renewable,0,1802.541377,0,1,,,1,0,0,0,0,0,67,pp_operator_938,Market,,,,,
Unit_939,wind onshore,naive_eom,naive_redispatch,renewable,0,311.1878824,0,1,,,1,0,0,0,0,0,67,pp_operator_939,Market,,,,,
Unit_940,solar pv,naive_eom,naive_redispatch,renewable,0,1916.853928,0,1,,,1,0,0,0,0,0,77,pp_operator_940,Market,,,,,
Unit_941,wind onshore,naive_eom,naive_redispatch,renewable,0,400.62939,0,1,,,1,0,0,0,0,0,77,pp_operator_941,Market,,,,,
Unit_942,solar pv,naive_eom,naive_redispatch,renewable,0,1030.751481,0,1,,,1,0,0,0,0,0,156,pp_operator_942,Market,,,,,
Unit_943,solar pv,naive_eom,naive_redispatch,renewable,0,1089.729519,0,1,,,1,0,0,0,0,0,91,pp_operator_943,Market,,,,,
Unit_944,wind onshore,naive_eom,naive_redispatch,renewable,0,353.0584765,0,1,,,1,0,0,0,0,0,91,pp_operator_944,Market,,,,,
Unit_945,solar pv,naive_eom,naive_redispatch,renewable,0,2734.677983,0,1,,,1,0,0,0,0,0,140,pp_operator_945,Market,,,,,
Unit_946,wind onshore,naive_eom,naive_redispatch,renewable,0,373.782549,0,1,,,1,0,0,0,0,0,140,pp_operator_946,Market,,,,,
Unit_947,solar pv,naive_eom,naive_redispatch,renewable,0,259.500359,0,1,,,1,0,0,0,0,0,157,pp_operator_947,Market,,,,,
Unit_948,solar pv,naive_eom,naive_redispatch,renewable,0,1196.03118,0,1,,,1,0,0,0,0,0,199,pp_operator_948,Market,,,,,
Unit_949,wind onshore,naive_eom,naive_redispatch,renewable,0,329.0653133,0,1,,,1,0,0,0,0,0,199,pp_operator_949,Market,,,,,
Unit_950,solar pv,naive_eom,naive_redispatch,renewable,0,500.497762,0,1,,,1,0,0,0,0,0,35,pp_operator_950,Market,,,,,
Unit_951,wind onshore,naive_eom,naive_redispatch,renewable,0,252.9273484,0,1,,,1,0,0,0,0,0,35,pp_operator_951,Market,,,,,
Unit_952,solar pv,naive_eom,naive_redispatch,renewable,0,1552.266259,0,1,,,1,0,0,0,0,0,122,pp_operator_952,Market,,,,,
Unit_953,wind onshore,naive_eom,naive_redispatch,renewable,0,283.7304268,0,1,,,1,0,0,0,0,0,122,pp_operator_953,Market,,,,,
Unit_954,solar pv,naive_eom,naive_redispatch,renewable,0,1144.798971,0,1,,,1,0,0,0,0,0,150,pp_operator_954,Market,,,,,
Unit_955,solar pv,naive_eom,naive_redispatch,renewable,0,366.3545547,0,1,,,1,0,0,0,0,0,38,pp_operator_955,Market,,,,,
Unit_956,solar pv,naive_eom,naive_redispatch,renewable,0,1392.922483,0,1,,,1,0,0,0,0,0,17,pp_operator_956,Market,,,,,
Unit_957,wind onshore,naive_eom,naive_redispatch,renewable,0,74.84212855,0,1,,,1,0,0,0,0,0,17,pp_operator_957,Market,,,,,
Unit_958,solar pv,naive_eom,naive_redispatch,renewable,0,518.0477686,0,1,,,1,0,0,0,0,0,132,pp_operator_958,Market,,,,,
Unit_959,solar pv,naive_eom,naive_redispatch,renewable,0,1482.073038,0,1,,,1,0,0,0,0,0,1,pp_operator_959,Market,,,,,
Unit_960,wind onshore,naive_eom,naive_redispatch,renewable,0,143.2132685,0,1,,,1,0,0,0,0,0,1,pp_operator_960,Market,,,,,
Unit_961,solar pv,naive_eom,naive_redispatch,renewable,0,1703.056577,0,1,,,1,0,0,0,0,0,43,pp_operator_961,Market,,,,,
Unit_962,wind onshore,naive_eom,naive_redispatch,renewable,0,454.8956248,0,1,,,1,0,0,0,0,0,43,pp_operator_962,Market,,,,,
Unit_963,wind offshore,naive_eom,naive_redispatch,renewable,0,17424.84793,0,1,,,1,0,0,0,0,0,129,pp_operator_963,Market,,,,,
Unit_964,solar pv,naive_eom,naive_redispatch,renewable,0,1483.564064,0,1,,,1,0,0,0,0,0,187,pp_operator_964,Market,,,,,
Unit_965,wind onshore,naive_eom,naive_redispatch,renewable,0,379.9938107,0,1,,,1,0,0,0,0,0,187,pp_operator_965,Market,,,,,
Unit_966,solar pv,naive_eom,naive_redispatch,renewable,0,1066.15542,0,1,,,1,0,0,0,0,0,38,pp_operator_966,Market,,,,,
Unit_967,wind onshore,naive_eom,naive_redispatch,renewable,0,198.5617286,0,1,,,1,0,0,0,0,0,38,pp_operator_967,Market,,,,,
Unit_968,solar pv,naive_eom,naive_redispatch,renewable,0,2261.928741,0,1,,,1,0,0,0,0,0,148,pp_operator_968,Market,,,,,
Unit_969,wind onshore,naive_eom,naive_redispatch,renewable,0,715.1464768,0,1,,,1,0,0,0,0,0,148,pp_operator_969,Market,,,,,
Unit_970,solar pv,naive_eom,naive_redispatch,renewable,0,1521.701516,0,1,,,1,0,0,0,0,0,70,pp_operator_970,Market,,,,,
Unit_971,wind onshore,naive_eom,naive_redispatch,renewable,0,443.5188089,0,1,,,1,0,0,0,0,0,70,pp_operator_971,Market,,,,,
Unit_972,solar pv,naive_eom,naive_redispatch,renewable,0,1344.244928,0,1,,,1,0,0,0,0,0,38,pp_operator_972,Market,,,,,
Unit_973,wind onshore,naive_eom,naive_redispatch,renewable,0,155.9781787,0,1,,,1,0,0,0,0,0,38,pp_operator_973,Market,,,,,
Unit_974,solar pv,naive_eom,naive_redispatch,renewable,0,651.2015333,0,1,,,1,0,0,0,0,0,38,pp_operator_974,Market,,,,,
Unit_975,solar pv,naive_eom,naive_redispatch,renewable,0,643.1135397,0,1,,,1,0,0,0,0,0,177,pp_operator_975,Market,,,,,
Unit_976,wind onshore,naive_eom,naive_redispatch,renewable,0,136.774801,0,1,,,1,0,0,0,0,0,177,pp_operator_976,Market,,,,,
Unit_977,solar pv,naive_eom,naive_redispatch,renewable,0,3049.095426,0,1,,,1,0,0,0,0,0,56,pp_operator_977,Market,,,,,
Unit_978,wind onshore,naive_eom,naive_redispatch,renewable,0,1209.623528,0,1,,,1,0,0,0,0,0,56,pp_operator_978,Market,,,,,
Unit_979,solar pv,naive_eom,naive_redispatch,renewable,0,848.4574779,0,1,,,1,0,0,0,0,0,90,pp_operator_979,Market,,,,,
Unit_980,solar pv,naive_eom,naive_redispatch,renewable,0,416.1143508,0,1,,,1,0,0,0,0,0,114,pp_operator_980,Market,,,,,
Unit_981,solar pv,naive_eom,naive_redispatch,renewable,0,1141.505562,0,1,,,1,0,0,0,0,0,54,pp_operator_981,Market,,,,,
Unit_982,wind onshore,naive_eom,naive_redispatch,renewable,0,110.3520375,0,1,,,1,0,0,0,0,0,54,pp_operator_982,Market,,,,,
Unit_983,solar pv,naive_eom,naive_redispatch,renewable,0,2143.158099,0,1,,,1,0,0,0,0,0,143,pp_operator_983,Market,,,,,
Unit_984,wind onshore,naive_eom,naive_redispatch,renewable,0,696.6772037,0,1,,,1,0,0,0,0,0,143,pp_operator_984,Market,,,,,
Unit_985,solar pv,naive_eom,naive_redispatch,renewable,0,622.3073548,0,1,,,1,0,0,0,0,0,0,pp_operator_985,Market,,,,,
Unit_986,wind onshore,naive_eom,naive_redispatch,renewable,0,140.4324133,0,1,,,1,0,0,0,0,0,0,pp_operator_986,Market,,,,,
Unit_987,solar pv,naive_eom,naive_redispatch,renewable,0,1915.601432,0,1,,,1,0,0,0,0,0,109,pp_operator_987,Market,,,,,
Unit_988,wind onshore,naive_eom,naive_redispatch,renewable,0,192.4147812,0,1,,,1,0,0,0,0,0,109,pp_operator_988,Market,,,,,
Unit_989,solar pv,naive_eom,naive_redispatch,renewable,0,2387.780845,0,1,,,1,0,0,0,0,0,73,pp_operator_989,Market,,,,,
Unit_990,wind onshore,naive_eom,naive_redispatch,renewable,0,777.7426954,0,1,,,1,0,0,0,0,0,73,pp_operator_990,Market,,,,,
Unit_991,solar pv,naive_eom,naive_redispatch,renewable,0,874.2173374,0,1,,,1,0,0,0,0,0,79,pp_operator_991,Market,,,,,
Unit_992,wind onshore,naive_eom,naive_redispatch,renewable,0,394.0682979,0,1,,,1,0,0,0,0,0,79,pp_operator_992,Market,,,,,
Unit_993,solar pv,naive_eom,naive_redispatch,renewable,0,1566.171842,0,1,,,1,0,0,0,0,0,150,pp_operator_993,Market,,,,,
Unit_994,wind onshore,naive_eom,naive_redispatch,renewable,0,340.229058,0,1,,,1,0,0,0,0,0,150,pp_operator_994,Market,,,,,
Unit_995,solar pv,naive_eom,naive_redispatch,renewable,0,1869.203733,0,1,,,1,0,0,0,0,0,160,pp_operator_995,Market,,,,,
Unit_996,wind onshore,naive_eom,naive_redispatch,renewable,0,963.5923448,0,1,,,1,0,0,0,0,0,160,pp_operator_996,Market,,,,,
Unit_997,solar pv,naive_eom,naive_redispatch,renewable,0,1118.856303,0,1,,,1,0,0,0,0,0,160,pp_operator_997,Market,,,,,
Unit_998,wind onshore,naive_eom,naive_redispatch,renewable,0,657.2472339,0,1,,,1,0,0,0,0,0,160,pp_operator_998,Market,,,,,
Unit_999,solar pv,naive_eom,naive_redispatch,renewable,0,2140.278826,0,1,,,1,0,0,0,0,0,193,pp_operator_999,Market,,,,,
Unit_1000,wind onshore,naive_eom,naive_redispatch,renewable,0,525.5217787,0,1,,,1,0,0,0,0,0,193,pp_operator_1000,Market,,,,,
Unit_1001,solar pv,naive_eom,naive_redispatch,renewable,0,452.3487303,0,1,,,1,0,0,0,0,0,36,pp_operator_1001,Market,,,,,
Unit_1002,solar pv,naive_eom,naive_redispatch,renewable,0,1005.660994,0,1,,,1,0,0,0,0,0,99,pp_operator_1002,Market,,,,,
Unit_1003,wind onshore,naive_eom,naive_redispatch,renewable,0,555.2448683,0,1,,,1,0,0,0,0,0,99,pp_operator_1003,Market,,,,,
Unit_1004,solar pv,naive_eom,naive_redispatch,renewable,0,206.8947792,0,1,,,1,0,0,0,0,0,57,pp_operator_1004,Market,,,,,
Unit_1005,solar pv,naive_eom,naive_redispatch,renewable,0,2238.98028,0,1,,,1,0,0,0,0,0,130,pp_operator_1005,Market,,,,,
Unit_1006,solar pv,naive_eom,naive_redispatch,renewable,0,2147.250965,0,1,,,1,0,0,0,0,0,163,pp_operator_1006,Market,,,,,
Unit_1007,wind onshore,naive_eom,naive_redispatch,renewable,0,891.2328981,0,1,,,1,0,0,0,0,0,163,pp_operator_1007,Market,,,,,
Unit_1008,solar pv,naive_eom,naive_redispatch,renewable,0,1387.881678,0,1,,,1,0,0,0,0,0,195,pp_operator_1008,Market,,,,,
Unit_1009,wind onshore,naive_eom,naive_redispatch,renewable,0,97.11390406,0,1,,,1,0,0,0,0,0,195,pp_operator_1009,Market,,,,,
Unit_1010,solar pv,naive_eom,naive_redispatch,renewable,0,364.1637444,0,1,,,1,0,0,0,0,0,24,pp_operator_1010,Market,,,,,
Unit_1011,solar pv,naive_eom,naive_redispatch,renewable,0,637.461936,0,1,,,1,0,0,0,0,0,27,pp_operator_1011,Market,,,,,
Unit_1012,solar pv,naive_eom,naive_redispatch,renewable,0,2001.712432,0,1,,,1,0,0,0,0,0,134,pp_operator_1012,Market,,,,,
Unit_1013,wind onshore,naive_eom,naive_redispatch,renewable,0,861.8542111,0,1,,,1,0,0,0,0,0,134,pp_operator_1013,Market,,,,,
Unit_1014,solar pv,naive_eom,naive_redispatch,renewable,0,1371.45819,0,1,,,1,0,0,0,0,0,55,pp_operator_1014,Market,,,,,
Unit_1015,wind onshore,naive_eom,naive_redispatch,renewable,0,455.0866969,0,1,,,1,0,0,0,0,0,55,pp_operator_1015,Market,,,,,
Unit_1016,solar pv,naive_eom,naive_redispatch,renewable,0,2792.224418,0,1,,,1,0,0,0,0,0,34,pp_operator_1016,Market,,,,,
Unit_1017,wind onshore,naive_eom,naive_redispatch,renewable,0,663.6818131,0,1,,,1,0,0,0,0,0,34,pp_operator_1017,Market,,,,,
Unit_1018,solar pv,naive_eom,naive_redispatch,renewable,0,1093.72698,0,1,,,1,0,0,0,0,0,40,pp_operator_1018,Market,,,,,
Unit_1019,wind onshore,naive_eom,naive_redispatch,renewable,0,153.0190895,0,1,,,1,0,0,0,0,0,40,pp_operator_1019,Market,,,,,
Unit_1020,solar pv,naive_eom,naive_redispatch,renewable,0,2378.422123,0,1,,,1,0,0,0,0,0,40,pp_operator_1020,Market,,,,,
Unit_1021,wind onshore,naive_eom,naive_redispatch,renewable,0,735.5688587,0,1,,,1,0,0,0,0,0,40,pp_operator_1021,Market,,,,,
Unit_1022,solar pv,naive_eom,naive_redispatch,renewable,0,1925.796262,0,1,,,1,0,0,0,0,0,118,pp_operator_1022,Market,,,,,
Unit_1023,wind onshore,naive_eom,naive_redispatch,renewable,0,1635.543796,0,1,,,1,0,0,0,0,0,118,pp_operator_1023,Market,,,,,
Unit_1024,solar pv,naive_eom,naive_redispatch,renewable,0,978.9820308,0,1,,,1,0,0,0,0,0,30,pp_operator_1024,Market,,,,,
Unit_1025,wind onshore,naive_eom,naive_redispatch,renewable,0,429.5923738,0,1,,,1,0,0,0,0,0,30,pp_operator_1025,Market,,,,,
Unit_1026,solar pv,naive_eom,naive_redispatch,renewable,0,1766.599184,0,1,,,1,0,0,0,0,0,7,pp_operator_1026,Market,,,,,
Unit_1027,wind onshore,naive_eom,naive_redispatch,renewable,0,196.9590242,0,1,,,1,0,0,0,0,0,7,pp_operator_1027,Market,,,,,
Unit_1028,solar pv,naive_eom,naive_redispatch,renewable,0,1404.529355,0,1,,,1,0,0,0,0,0,59,pp_operator_1028,Market,,,,,
Unit_1029,wind onshore,naive_eom,naive_redispatch,renewable,0,813.0606566,0,1,,,1,0,0,0,0,0,59,pp_operator_1029,Market,,,,,
Unit_1030,solar pv,naive_eom,naive_redispatch,renewable,0,2767.555146,0,1,,,1,0,0,0,0,0,169,pp_operator_1030,Market,,,,,
Unit_1031,wind onshore,naive_eom,naive_redispatch,renewable,0,872.9433314,0,1,,,1,0,0,0,0,0,169,pp_operator_1031,Market,,,,,
Unit_1032,solar pv,naive_eom,naive_redispatch,renewable,0,2104.037741,0,1,,,1,0,0,0,0,0,175,pp_operator_1032,Market,,,,,
