,power,unit,simulation
2019-02-25 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-25 00:00:00,-2359.3,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 01:00:00,-2308.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 02:00:00,-2287.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 03:00:00,-2316.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 04:00:00,-2422.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 05:00:00,-2640.3999999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 06:00:00,-3070.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 07:00:00,-3329.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 08:00:00,-3423.9500000000003,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 09:00:00,-3421.6000000000004,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 10:00:00,-3442.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 11:00:00,-3458.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 12:00:00,-3420.9,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 13:00:00,-3390.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 14:00:00,-3332.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 15:00:00,-3272.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 16:00:00,-3231.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 17:00:00,-3304.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 18:00:00,-3503.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 19:00:00,-3478.2,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 20:00:00,-3278.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 21:00:00,-3109.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 22:00:00,-2957.35,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-25 23:00:00,-2754.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-26 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-26 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-26 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 12:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 13:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 14:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 15:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 16:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 17:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 18:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 19:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 20:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 21:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 22:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 23:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-26 00:00:00,-2559.25,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 01:00:00,-2470.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 02:00:00,-2442.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 03:00:00,-2476.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 04:00:00,-2543.0,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 05:00:00,-2732.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 06:00:00,-3134.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 07:00:00,-3371.55,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 08:00:00,-3426.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 09:00:00,-3429.15,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 10:00:00,-3436.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 11:00:00,-3460.1,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 12:00:00,-3407.45,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 13:00:00,-3368.65,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 14:00:00,-3316.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 15:00:00,-3271.8,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 16:00:00,-3219.4,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 17:00:00,-3282.85,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 18:00:00,-3471.3999999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 19:00:00,-3451.5,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 20:00:00,-3266.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 21:00:00,-3075.6499999999996,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 22:00:00,-2918.7,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-26 23:00:00,-2707.6,demand_EOM,example_01_clearing_example_01a_complex_clearing
2019-02-27 00:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 01:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 02:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 03:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 04:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 05:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 06:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 07:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 08:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 09:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 10:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 11:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 12:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 13:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 14:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 15:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 16:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 17:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 18:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 19:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 20:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 21:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 22:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 23:00:00,0.0,Unit 1,example_01_clearing_example_01a_complex_clearing
2019-02-27 00:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 01:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 02:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 03:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 04:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 05:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 06:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 07:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 08:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 09:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 10:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 11:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 12:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 13:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 14:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 15:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 16:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 17:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 18:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 19:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 20:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 21:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 22:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 23:00:00,0.0,Unit 2,example_01_clearing_example_01a_complex_clearing
2019-02-27 00:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 01:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 02:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 03:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 04:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 05:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 06:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 07:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 08:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 09:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 10:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 11:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 12:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 13:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 14:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 15:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 16:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 17:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 18:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 19:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 20:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 21:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 22:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 23:00:00,0.0,Unit 3,example_01_clearing_example_01a_complex_clearing
2019-02-27 00:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 01:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 02:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 03:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 04:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 05:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 06:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 07:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 08:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 09:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 10:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
2019-02-27 11:00:00,0.0,Unit 4,example_01_clearing_example_01a_complex_clearing
