datetime,demand_north,demand_south
2019-02-01 15:45:00,3467.4,3467.4
2019-02-01 16:00:00,3455.4,3455.4
2019-02-01 16:15:00,3461.4,3461.4
2019-02-01 16:30:00,3483.0,3483.0
2019-02-01 16:45:00,3493.0,3493.0
2019-02-01 17:00:00,3519.2,3519.2
2019-02-01 17:15:00,3566.2,3566.2
2019-02-01 17:30:00,3627.4,3627.4
2019-02-01 17:45:00,3653.2,3653.2
2019-02-01 18:00:00,3642.8,3642.8
2019-02-01 18:15:00,3637.0,3637.0
2019-02-01 18:30:00,3610.2,3610.2
2019-02-01 18:45:00,3584.6,3584.6
2019-02-01 19:00:00,3580.2,3580.2
2019-02-01 19:15:00,3551.0,3551.0
2019-02-01 19:30:00,3509.8,3509.8
2019-02-01 19:45:00,3480.0,3480.0
2019-02-01 20:00:00,3420.0,3420.0
2019-02-01 20:15:00,3357.2,3357.2
2019-02-01 20:30:00,3296.2,3296.2
2019-02-01 20:45:00,3250.8,3250.8
2019-02-01 21:00:00,3192.6,3192.6
2019-02-01 21:15:00,3146.0,3146.0
2019-02-01 21:30:00,3111.6,3111.6
2019-02-01 21:45:00,3081.6,3081.6
2019-02-01 22:00:00,3091.8,3091.8
2019-02-01 22:15:00,3056.0,3056.0
2019-02-01 22:30:00,3002.0,3002.0
2019-02-01 22:45:00,2967.4,2967.4
2019-02-01 23:00:00,2905.8,2905.8
2019-02-01 23:15:00,2849.6,2849.6
2019-02-01 23:30:00,2809.2,2809.2
