name,technology,fuel_type,bidding_EOM,bidding_redispatch,bidding_CRM_pos,bidding_CRM_neg,emission_factor,max_power,min_power,efficiency,ramp_up,ramp_down,additional_cost,hot_start_cost,warm_start_cost,cold_start_cost,min_operating_time,min_down_time,unit_operator,operating_type,node
Unit_423,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.20756367,0,1,,,0,,,,,,unit_operator_424,Market,DE162-380
Unit_424,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,196.7807518,0,1,,,0,,,,,,unit_operator_425,Market,DE162-380
Unit_425,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.5812749,0,1,,,0,,,,,,unit_operator_426,Market,DE163-220
Unit_426,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1530.466768,0,1,,,0,,,,,,unit_operator_427,Market,DE163-220
Unit_427,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,930.8561709,0,1,,,0,,,,,,unit_operator_428,Market,DE163-220
Unit_428,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,411.2471871,0,1,,,0,,,,,,unit_operator_429,Market,DE165-380
Unit_429,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,971.0018493,0,1,,,0,,,,,,unit_operator_430,Market,DE166-220
Unit_430,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,169.1214071,0,1,,,0,,,,,,unit_operator_431,Market,DE166-220
Unit_431,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,60.38754643,0,1,,,0,,,,,,unit_operator_432,Market,DE167-380
Unit_432,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,35.68833268,0,1,,,0,,,,,,unit_operator_433,Market,DE167-380
Unit_433,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,75.17868386,0,1,,,0,,,,,,unit_operator_434,Market,DE168-380
Unit_434,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,21.64069026,0,1,,,0,,,,,,unit_operator_435,Market,DE169-220
Unit_435,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,615.0723216,0,1,,,0,,,,,,unit_operator_436,Market,DE169-220
Unit_436,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,388.4494128,0,1,,,0,,,,,,unit_operator_437,Market,DE169-220
Unit_437,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.8815896,0,1,,,0,,,,,,unit_operator_438,Market,DE17-380
Unit_438,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,655.7265214,0,1,,,0,,,,,,unit_operator_439,Market,DE17-380
Unit_439,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,329.9886077,0,1,,,0,,,,,,unit_operator_440,Market,DE17-380
Unit_440,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,154.404106,0,1,,,0,,,,,,unit_operator_441,Market,DE170-380
Unit_441,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,64.08084805,0,1,,,0,,,,,,unit_operator_442,Market,DE170-380
Unit_442,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1257.017243,0,1,,,0,,,,,,unit_operator_443,Market,DE171-220
Unit_443,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,580.1312107,0,1,,,0,,,,,,unit_operator_444,Market,DE171-220
Unit_444,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,56.24289622,0,1,,,0,,,,,,unit_operator_445,Market,DE172-380
Unit_445,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,23.34194719,0,1,,,0,,,,,,unit_operator_446,Market,DE172-380
Unit_446,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,225.6499508,0,1,,,0,,,,,,unit_operator_447,Market,DE173-220
Unit_447,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,93.64932436,0,1,,,0,,,,,,unit_operator_448,Market,DE173-220
Unit_448,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,136.519027,0,1,,,0,,,,,,unit_operator_449,Market,DE174-220
Unit_449,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,538.8391352,0,1,,,0,,,,,,unit_operator_450,Market,DE175-220
Unit_450,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,82.85222589,0,1,,,0,,,,,,unit_operator_451,Market,DE175-220
Unit_451,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,115.1949023,0,1,,,0,,,,,,unit_operator_452,Market,DE176-220
Unit_452,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,413.6976759,0,1,,,0,,,,,,unit_operator_453,Market,DE177-220
Unit_453,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.52522959,0,1,,,0,,,,,,unit_operator_454,Market,DE177-220
Unit_454,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,30.38184448,0,1,,,0,,,,,,unit_operator_455,Market,DE178-380
Unit_455,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,106.2380037,0,1,,,0,,,,,,unit_operator_456,Market,DE179-220
Unit_456,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,60.03210405,0,1,,,0,,,,,,unit_operator_457,Market,DE179-220
Unit_457,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,116.7784008,0,1,,,0,,,,,,unit_operator_458,Market,DE18-380
Unit_458,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,112.4728869,0,1,,,0,,,,,,unit_operator_459,Market,DE18-380
Unit_459,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,426.8988837,0,1,,,0,,,,,,unit_operator_460,Market,DE180-220
Unit_460,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,49.59599771,0,1,,,0,,,,,,unit_operator_461,Market,DE180-220
Unit_461,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,368.0707573,0,1,,,0,,,,,,unit_operator_462,Market,DE182-380
Unit_462,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,66.14092529,0,1,,,0,,,,,,unit_operator_463,Market,DE182-380
Unit_463,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,99.67194847,0,1,,,0,,,,,,unit_operator_464,Market,DE183-220
Unit_464,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,171.0548252,0,1,,,0,,,,,,unit_operator_465,Market,DE184-380
Unit_465,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,138.8681321,0,1,,,0,,,,,,unit_operator_466,Market,DE185-380
Unit_466,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,395.5285972,0,1,,,0,,,,,,unit_operator_467,Market,DE186-380
Unit_467,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,358.7157121,0,1,,,0,,,,,,unit_operator_468,Market,DE187-380
Unit_468,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,387.7347482,0,1,,,0,,,,,,unit_operator_469,Market,DE188-380
Unit_469,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,45.12715539,0,1,,,0,,,,,,unit_operator_470,Market,DE188-380
Unit_470,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,45.56545158,0,1,,,0,,,,,,unit_operator_471,Market,DE189-380
Unit_471,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,575.3662802,0,1,,,0,,,,,,unit_operator_472,Market,DE19-380
Unit_472,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,554.1530462,0,1,,,0,,,,,,unit_operator_473,Market,DE19-380
Unit_473,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,76.61903871,0,1,,,0,,,,,,unit_operator_474,Market,DE190-380
Unit_474,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,236.3716614,0,1,,,0,,,,,,unit_operator_475,Market,DE191-380
Unit_475,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,27.51051007,0,1,,,0,,,,,,unit_operator_476,Market,DE191-380
Unit_476,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,50.35215574,0,1,,,0,,,,,,unit_operator_477,Market,DE192-380
Unit_477,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,101.1713739,0,1,,,0,,,,,,unit_operator_478,Market,DE193-380
Unit_478,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,17.90336742,0,1,,,0,,,,,,unit_operator_479,Market,DE194-220
Unit_479,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,80.50047998,0,1,,,0,,,,,,unit_operator_480,Market,DE194-220
Unit_480,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.81061353,0,1,,,0,,,,,,unit_operator_481,Market,DE194-220
Unit_481,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,281.7666592,0,1,,,0,,,,,,unit_operator_482,Market,DE195-380
Unit_482,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,957.1432556,0,1,,,0,,,,,,unit_operator_483,Market,DE196-380
Unit_483,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,74.22165928,0,1,,,0,,,,,,unit_operator_484,Market,DE196-380
Unit_484,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,489.2523071,0,1,,,0,,,,,,unit_operator_485,Market,DE197-380
Unit_485,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,15.14875908,0,1,,,0,,,,,,unit_operator_486,Market,DE197-380
Unit_486,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,148.6589209,0,1,,,0,,,,,,unit_operator_487,Market,DE198-380
Unit_487,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,47.82476296,0,1,,,0,,,,,,unit_operator_488,Market,DE198-380
Unit_488,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,21.02333933,0,1,,,0,,,,,,unit_operator_489,Market,DE199-380
Unit_489,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,793.0795578,0,1,,,0,,,,,,unit_operator_490,Market,DE199-380
Unit_490,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,255.1400322,0,1,,,0,,,,,,unit_operator_491,Market,DE199-380
Unit_491_a,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1510.427,0,1,,,0,,,,,,unit_operator_492,Market,DE5-380
Unit_491_b,wind offshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,755.2137,0,1,,,0,,,,,,unit_operator_492,Market,way/1091984573-220
Unit_492,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,36.58138923,0,1,,,0,,,,,,unit_operator_493,Market,DE20-380
Unit_493,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,744.8777611,0,1,,,0,,,,,,unit_operator_494,Market,DE20-380
Unit_494,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,602.5208525,0,1,,,0,,,,,,unit_operator_495,Market,DE20-380
Unit_495,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,198.2759793,0,1,,,0,,,,,,unit_operator_496,Market,DE200-380
Unit_496,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,61.23865789,0,1,,,0,,,,,,unit_operator_497,Market,DE200-380
Unit_497,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,36.78459451,0,1,,,0,,,,,,unit_operator_498,Market,DE201-220
Unit_498,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,147.4586806,0,1,,,0,,,,,,unit_operator_499,Market,DE201-220
Unit_499,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,673.8805293,0,1,,,0,,,,,,unit_operator_500,Market,DE201-220
Unit_500,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,752.5844906,0,1,,,0,,,,,,unit_operator_501,Market,DE201-220
Unit_501,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,26.70617606,0,1,,,0,,,,,,unit_operator_502,Market,DE202-380
Unit_502,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,355.3702299,0,1,,,0,,,,,,unit_operator_503,Market,DE202-380
Unit_503,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,75.67209257,0,1,,,0,,,,,,unit_operator_504,Market,DE202-380
Unit_504,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,20.63892558,0,1,,,0,,,,,,unit_operator_505,Market,DE203-220
Unit_505,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,94.31910037,0,1,,,0,,,,,,unit_operator_506,Market,DE203-220
Unit_506,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,105.3348314,0,1,,,0,,,,,,unit_operator_507,Market,DE203-220
Unit_507,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,17.39704171,0,1,,,0,,,,,,unit_operator_508,Market,DE204-220
Unit_508,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,69.7396519,0,1,,,0,,,,,,unit_operator_509,Market,DE204-220
Unit_509,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,318.7075413,0,1,,,0,,,,,,unit_operator_510,Market,DE204-220
Unit_510,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,355.9300821,0,1,,,0,,,,,,unit_operator_511,Market,DE204-220
Unit_511,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,59.01346036,0,1,,,0,,,,,,unit_operator_512,Market,DE205-380
Unit_512,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,68.85818227,0,1,,,0,,,,,,unit_operator_513,Market,DE207-380
Unit_513,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,55.16936756,0,1,,,0,,,,,,unit_operator_514,Market,DE208-380
Unit_514,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,297.6212256,0,1,,,0,,,,,,unit_operator_515,Market,DE209-380
Unit_515,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,65.93828581,0,1,,,0,,,,,,unit_operator_516,Market,DE209-380
Unit_516,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,359.9266271,0,1,,,0,,,,,,unit_operator_517,Market,DE21-220
Unit_517,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,165.1898534,0,1,,,0,,,,,,unit_operator_518,Market,DE21-220
Unit_518,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,23.04080391,0,1,,,0,,,,,,unit_operator_519,Market,DE211-220
Unit_519,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,145.0577067,0,1,,,0,,,,,,unit_operator_520,Market,DE211-220
Unit_520,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1450.365063,0,1,,,0,,,,,,unit_operator_521,Market,DE211-220
Unit_521,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,166.7575577,0,1,,,0,,,,,,unit_operator_522,Market,DE211-220
Unit_522,hydro,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,105.9745665,0,1,,,0,,,,,,unit_operator_523,Market,DE212-220
Unit_523,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,135.0293004,0,1,,,0,,,,,,unit_operator_524,Market,DE212-220
Unit_524,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,25.28217267,0,1,,,0,,,,,,unit_operator_525,Market,DE213-380
Unit_525,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,404.75139,0,1,,,0,,,,,,unit_operator_526,Market,DE22-380
Unit_526,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,132.6938222,0,1,,,0,,,,,,unit_operator_527,Market,DE23-380
Unit_527,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,40.21705351,0,1,,,0,,,,,,unit_operator_528,Market,DE23-380
Unit_528,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,541.3150436,0,1,,,0,,,,,,unit_operator_529,Market,DE24-380
Unit_529,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,164.0626196,0,1,,,0,,,,,,unit_operator_530,Market,DE24-380
Unit_530,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,29.10136818,0,1,,,0,,,,,,unit_operator_531,Market,DE25-380
Unit_531,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,3197.01784,0,1,,,0,,,,,,unit_operator_532,Market,DE25-380
Unit_532,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2103.552822,0,1,,,0,,,,,,unit_operator_533,Market,DE25-380
Unit_533,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,22.18295617,0,1,,,0,,,,,,unit_operator_534,Market,DE26-380
Unit_534,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,886.3203407,0,1,,,0,,,,,,unit_operator_535,Market,DE26-380
Unit_535,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,268.6273707,0,1,,,0,,,,,,unit_operator_536,Market,DE26-380
Unit_536,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,218.9875079,0,1,,,0,,,,,,unit_operator_537,Market,DE27-380
Unit_537,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,135.033798,0,1,,,0,,,,,,unit_operator_538,Market,DE27-380
Unit_538,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,70.75481856,0,1,,,0,,,,,,unit_operator_539,Market,DE28-380
Unit_539,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,73.30747241,0,1,,,0,,,,,,unit_operator_540,Market,DE28-380
Unit_540,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,100.5810719,0,1,,,0,,,,,,unit_operator_541,Market,DE29-220
Unit_541,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,2520.129495,0,1,,,0,,,,,,unit_operator_542,Market,DE29-220
Unit_542,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,1881.20903,0,1,,,0,,,,,,unit_operator_543,Market,DE29-220
Unit_543,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,31.04141254,0,1,,,0,,,,,,unit_operator_544,Market,DE30-380
Unit_544,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,331.3244154,0,1,,,0,,,,,,unit_operator_545,Market,DE30-380
Unit_545,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,542.8453275,0,1,,,0,,,,,,unit_operator_546,Market,DE30-380
Unit_546,biomass,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,40.17865288,0,1,,,0,,,,,,unit_operator_547,Market,DE31-380
Unit_547,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,818.1259824,0,1,,,0,,,,,,unit_operator_548,Market,DE31-380
Unit_548,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,661.7702798,0,1,,,0,,,,,,unit_operator_549,Market,DE31-380
Unit_549,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,97.31502299,0,1,,,0,,,,,,unit_operator_550,Market,DE32-220
Unit_550,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,159.4419339,0,1,,,0,,,,,,unit_operator_551,Market,DE32-220
Unit_551,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,179.3008925,0,1,,,0,,,,,,unit_operator_552,Market,DE33-380
Unit_552,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,53.23966505,0,1,,,0,,,,,,unit_operator_553,Market,DE33-380
Unit_553,solar pv,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,167.2862199,0,1,,,0,,,,,,unit_operator_554,Market,DE34-380
Unit_554,wind onshore,renewable,flexable_eom,naive_redispatch,flexable_pos_crm,flexable_neg_crm,0,112.9619048,0,1,,,0,,,,,,unit_operator_555,Market,DE34-380
